 pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,image_path
-4.1,4.5,293.6,0.003,0.08,-0.066,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/001/S096_001_00000007.jpg
-1.1,1.3,308,-0.041,0.074,-0.062,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/002/S096_002_00000001.jpg
-1.3,1.4,308.7,-0.044,0.077,-0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/002/S096_002_00000002.jpg
-1.4,1.4,308.6,-0.038,0.079,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/002/S096_002_00000003.jpg
-1.5,1.8,309.1,-0.026,0.075,-0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/002/S096_002_00000004.jpg
-1.5,2.4,309.8,-0.007,0.073,-0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/002/S096_002_00000005.jpg
-1.4,2.5,310.3,-0.011,0.074,-0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/002/S096_002_00000006.jpg
-5.1,5.3,309.4,-0.025,0.069,-0.076,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000001.jpg
-5.2,5.2,309.5,-0.025,0.068,-0.077,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000002.jpg
-5.2,5,309.1,-0.028,0.066,-0.079,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000003.jpg
-5.2,4.9,309.4,-0.033,0.065,-0.081,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000004.jpg
-5.2,4.7,309.8,-0.036,0.065,-0.081,0,0,0.2,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000005.jpg
-5.1,4.4,308.6,-0.039,0.06,-0.082,0,0,0.28,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000006.jpg
-5.2,4,308,-0.046,0.053,-0.082,0,0,0.45,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000007.jpg
-5.3,3.4,308,-0.056,0.047,-0.078,0,0,0.68,0,0.43,2.34,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000008.jpg
-5.2,3,307.7,-0.064,0.048,-0.08,0,0,0.73,0,0.72,2.45,0,0.62,0.19,0.24,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000009.jpg
-5.3,2.8,307.3,-0.064,0.048,-0.081,0,0,0.75,0,0.86,2.57,0,0.53,0.12,0.57,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000010.jpg
-5.3,2.8,307.1,-0.067,0.049,-0.082,0,0,0.98,0,1.16,2.93,0,0.8,0.18,0.4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000011.jpg
-5.4,2.7,306.5,-0.07,0.048,-0.081,0,0,1,0,1.19,2.95,0,0.65,0.18,0.26,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/003/S096_003_00000012.jpg
-4.1,2.6,309.6,-0.034,0.065,-0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000001.jpg
-4.1,2.8,309.7,-0.031,0.065,-0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000002.jpg
-4.1,2.9,309.7,-0.027,0.063,-0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000003.jpg
-4.2,3.2,310.1,-0.012,0.063,-0.061,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000004.jpg
-4.1,2.8,309.4,0.025,0.058,-0.064,0,0,0,0,0,0.79,0,0.14,1.48,0.69,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000005.jpg
-4,3.5,310,0.033,0.055,-0.067,0,0,0,0,0.58,1.57,0,0.85,2.29,1.39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000006.jpg
-3.9,3.4,310.4,0.034,0.053,-0.069,0,0,0,0,1.11,2.03,0,1.45,2.64,1.72,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000007.jpg
-3.8,3.3,310.2,0.036,0.051,-0.07,0,0,0,0,1.34,2.41,0,1.69,2.92,1.92,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000008.jpg
-3.8,3.2,310.2,0.034,0.051,-0.069,0,0,0,0,1.52,2.26,0,1.85,3.1,1.94,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000009.jpg
-3.8,2.9,310.2,0.035,0.05,-0.069,0,0,0,0,1.62,2.23,0,1.74,3.15,2.05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000010.jpg
-3.8,2.6,310.3,0.035,0.049,-0.069,0,0,0,0,1.69,1.68,0,1.86,3.17,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S096/004/S096_004_00000011.jpg
-4.9,-8.1,302.9,0.13,-0.012,0.02,0,0,0.11,0,0,2.06,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000001.jpg
-4.9,-8.1,303,0.132,-0.012,0.021,0,0,0.25,0,0,2.12,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000002.jpg
-5,-8.2,303.3,0.132,-0.012,0.02,0,0,0.43,0,0,1.66,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000003.jpg
-4.9,-8.2,302.6,0.129,-0.012,0.021,0,0,0.27,0,0,1.98,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000004.jpg
-4.9,-8.6,301.6,0.126,-0.011,0.021,0,0,0.07,0,0,1.66,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000005.jpg
-4.9,-9.7,298.1,0.105,-0.01,0.022,0,0,0,0,0,1.44,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000006.jpg
-5,-11,293.8,0.083,-0.007,0.022,0,0,0.12,0,0,1.32,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000007.jpg
-4.9,-11.6,290,0.084,-0.006,0.021,0,0,0,0,0,1.47,0,0.04,0.81,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000008.jpg
-4.9,-11.6,286.3,0.085,0.002,0.02,0,0,0,0,0,1.27,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000009.jpg
-4.7,-11.1,282.6,0.089,0.003,0.02,0,0,0,0,0,0.98,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000010.jpg
-4.4,-10.8,280.3,0.068,0.005,0.019,0,0,0.07,0,0,0.91,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000011.jpg
-4.3,-10.5,277.8,0.075,0.009,0.018,0,0,0.2,0,0,0.87,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000012.jpg
-4,-10.4,276.3,0.072,0.01,0.016,0,0,0.42,0,0,0.87,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000013.jpg
-3.8,-10.5,274.5,0.066,0.012,0.016,0,0,0.6,0,0,0.91,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000014.jpg
-3.7,-10.6,273.6,0.065,0.013,0.017,0,0,0.52,0,0,0.62,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000015.jpg
-3.6,-10.6,272.6,0.065,0.014,0.018,0,0,0.52,0,0,0.7,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000016.jpg
-3.6,-10.6,271.7,0.071,0.016,0.019,0,0,0.54,0,0,0.72,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000017.jpg
-3.5,-10.5,271.1,0.057,0.019,0.015,0,0,0.75,0,0,0.82,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000018.jpg
-3.6,-10.5,270.5,0.062,0.02,0.018,0,0,0.81,0,0,0.88,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000019.jpg
-3.7,-9.8,271.1,0.074,0.016,0.018,0,0,0.91,0,0,0.91,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000020.jpg
-3.8,-14.4,266.2,-0.086,0.02,0.026,0,0,0,0,0,0.89,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/001/S097_001_00000021.jpg
-8.2,-8.5,300.2,0.139,0.011,0.007,0,0,0.15,0,0,0.81,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/002/S097_002_00000001.jpg
-8.3,-8.4,299.6,0.14,0.012,0.007,0,0,0.07,0,0,0.92,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/002/S097_002_00000002.jpg
-8.3,-8.2,300.5,0.144,0.015,0.009,0,0,0.14,0,0,1.15,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/002/S097_002_00000003.jpg
-8.1,-8,299.2,0.145,0.011,0.008,0,0,0.12,0,0,1.48,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/002/S097_002_00000004.jpg
-8.2,-7.6,299.5,0.167,0.015,0.009,0,0,0.21,0,0,1.09,0,0.35,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/002/S097_002_00000005.jpg
-8.2,-7.5,299.5,0.17,0.018,0.008,0,0,0.16,0,0,1.16,0,0.57,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/002/S097_002_00000006.jpg
-8.4,-7.5,300.4,0.173,0.019,0.009,0,0,0.24,0,0,1.34,0,0.35,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/002/S097_002_00000007.jpg
-8.3,-7.6,300.4,0.17,0.02,0.009,0,0,0.14,0,0,0.98,0,0.16,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/002/S097_002_00000008.jpg
-8.2,-7.6,300.2,0.164,0.018,0.008,0,0,0.26,0,0,1.43,0,0.41,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/002/S097_002_00000009.jpg
-7.6,-15.8,299.7,0.152,0.009,0.009,0,0,0.75,0,0,1.37,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000001.jpg
-7.5,-15.6,299.3,0.152,0.009,0.008,0,0,0.3,0,0,0.78,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000002.jpg
-7.5,-15.6,299.5,0.154,0.011,0.007,0,0,0.61,0,0,1.35,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000003.jpg
-7.6,-15.5,299.8,0.156,0.011,0.008,0,0,0.47,0,0,0.96,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000004.jpg
-7.6,-15.5,299.3,0.154,0.011,0.007,0,0,0.67,0,0,1.71,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000005.jpg
-7.6,-15.5,299.4,0.156,0.012,0.008,0,0,0.62,0,0,1.48,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000006.jpg
-7.5,-15.4,299.6,0.159,0.009,0.01,0,0,0.61,0,0,1.26,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000007.jpg
-7.6,-15.4,299.7,0.162,0.012,0.008,0,0,0.6,0,0,1.23,0,0.05,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000008.jpg
-7.8,-15.2,299.8,0.172,0.014,0.008,0,0,0.89,0,0,0.73,0,0.17,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000009.jpg
-7.7,-15.2,299.7,0.176,0.013,0.009,0,0,0.84,0,0,1.1,0,0.12,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000010.jpg
-7.6,-15.2,300.1,0.175,0.013,0.009,0,0,0.62,0,0,1.54,0,0.36,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000011.jpg
-7.6,-15.2,299.9,0.175,0.012,0.01,0,0,0.35,0,0,1.19,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000012.jpg
-7.7,-15.2,300.3,0.175,0.013,0.009,0,0,0.51,0,0,1.49,0,0.12,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000013.jpg
-7.7,-15.3,300,0.171,0.012,0.009,0,0,0.81,0,0,0.95,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000014.jpg
-7.7,-15.4,299.8,0.17,0.012,0.009,0,0,0.51,0,0,1.19,0,0.08,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000015.jpg
-7.6,-15.4,299.8,0.17,0.012,0.009,0,0,0.66,0,0,1.51,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000016.jpg
-7.6,-15.3,300,0.167,0.012,0.009,0,0,0.73,0,0,0.94,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000017.jpg
-7.7,-15.4,300.3,0.168,0.012,0.008,0,0,0.68,0,0,1.22,0,0.02,0.49,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000018.jpg
-7.6,-15.4,300.2,0.166,0.013,0.008,0,0,0.71,0,0,0.91,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000019.jpg
-7.6,-15.4,300.3,0.166,0.013,0.008,0,0,0.46,0,0,1.14,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000020.jpg
-7.6,-15.3,300.3,0.166,0.014,0.008,0,0,0.57,0,0,1.74,0,0.03,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000021.jpg
-7.7,-15.3,300.3,0.166,0.013,0.009,0,0,0.95,0,0,0.94,0,0.14,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000022.jpg
-7.7,-15.4,300.3,0.166,0.013,0.009,0,0,0.57,0,0,1.11,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S097/003/S097_003_00000023.jpg
