 pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,image_path
-324,162.3,1775.3,-0.033,-0.08,-0.069,0,0,0,0,1.59,1.6,0,1.12,2.6,1.75,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_176.jpg
-324,162.3,1775.3,-0.033,-0.08,-0.069,0,0,0,0,1.59,1.6,0,1.12,2.6,1.75,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_177.jpg
681,-184.6,1455.3,0.273,0.938,0.034,0,0,0,0,0.95,0.53,0,2.17,1.48,1.54,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_178.jpg
681,-184.6,1455.3,0.273,0.938,0.034,0,0,0,0,0.95,0.53,0,2.17,1.48,1.54,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_179.jpg
853.1,8.8,1844,0.013,-0.123,0.015,0,0,0.74,0,2.98,2.81,0,2.51,0.74,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_180.jpg
853.1,8.8,1844,0.013,-0.123,0.015,0,0,0.74,0,2.98,2.81,0,2.51,0.74,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_181.jpg
853.1,8.8,1844,0.013,-0.123,0.015,0,0,0.74,0,2.98,2.81,0,2.51,0.74,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_182.jpg
121.4,174.9,940.2,0.088,0.179,-0.029,0,0,2.01,0,2.5,1.13,0,2.96,2.08,2.82,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_183.jpg
121.4,174.9,940.2,0.088,0.179,-0.029,0,0,2.01,0,2.5,1.13,0,2.96,2.08,2.82,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_184.jpg
121.4,174.9,940.2,0.088,0.179,-0.029,0,0,2.01,0,2.5,1.13,0,2.96,2.08,2.82,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_185.jpg
121.4,174.9,940.2,0.088,0.179,-0.029,0,0,2.01,0,2.5,1.13,0,2.96,2.08,2.82,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_186.jpg
-99.9,-260.7,1243.8,0.143,-0.459,-0.17,0,0,0.14,0,1.05,0.65,0,0.5,1.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_187.jpg
-99.9,-260.7,1243.8,0.143,-0.459,-0.17,0,0,0.14,0,1.05,0.65,0,0.5,1.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_188.jpg
-99.9,-260.7,1243.8,0.143,-0.459,-0.17,0,0,0.14,0,1.05,0.65,0,0.5,1.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_189.jpg
-99.9,-260.7,1243.8,0.143,-0.459,-0.17,0,0,0.14,0,1.05,0.65,0,0.5,1.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_190.jpg
1139.3,-443.7,2767.3,-0.223,0.338,-0.077,0,0,0.46,0,1.44,3.73,0,0.96,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_191.jpg
1139.3,-443.7,2767.3,-0.223,0.338,-0.077,0,0,0.46,0,1.44,3.73,0,0.96,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_192.jpg
1139.3,-443.7,2767.3,-0.223,0.338,-0.077,0,0,0.46,0,1.44,3.73,0,0.96,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_193.jpg
1139.3,-443.7,2767.3,-0.223,0.338,-0.077,0,0,0.46,0,1.44,3.73,0,0.96,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_194.jpg
1139.3,-443.7,2767.3,-0.223,0.338,-0.077,0,0,0.46,0,1.44,3.73,0,0.96,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_195.jpg
67,-74.8,963.2,0.359,0.738,-0.29,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_196.jpg
67,-74.8,963.2,0.359,0.738,-0.29,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_197.jpg
67,-74.8,963.2,0.359,0.738,-0.29,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_198.jpg
67,-74.8,963.2,0.359,0.738,-0.29,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_199.jpg
-59.5,-143.2,666.2,0.643,-0.427,-0.001,0,0,0,0,1.08,1.71,0,0.97,1.76,2.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_200.jpg
-59.5,-143.2,666.2,0.643,-0.427,-0.001,0,0,0,0,1.08,1.71,0,0.97,1.76,2.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_201.jpg
-574,70.6,1034.8,0.154,-0.648,0.118,0,0,0,0,1.48,0.28,0,1.74,3.06,1.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_202.jpg
-574,70.6,1034.8,0.154,-0.648,0.118,0,0,0,0,1.48,0.28,0,1.74,3.06,1.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_203.jpg
-574,70.6,1034.8,0.154,-0.648,0.118,0,0,0,0,1.48,0.28,0,1.74,3.06,1.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_204.jpg
-574,70.6,1034.8,0.154,-0.648,0.118,0,0,0,0,1.48,0.28,0,1.74,3.06,1.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_205.jpg
-574,70.6,1034.8,0.154,-0.648,0.118,0,0,0,0,1.48,0.28,0,1.74,3.06,1.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_206.jpg
703.5,74.6,875.9,0.091,0.028,-0.083,0,0,0.34,0,0.14,0.11,0,1.88,1.03,1.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_207.jpg
703.5,74.6,875.9,0.091,0.028,-0.083,0,0,0.34,0,0.14,0.11,0,1.88,1.03,1.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_208.jpg
1.8,-125.7,676.1,-0.041,-0.049,0.016,0,0,0.47,0,1.25,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_209.jpg
-790.6,-260.5,1664.8,0.289,-0.395,-0.418,0,0,0.86,0,0.92,0.35,0,2.06,2.18,1.81,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_210.jpg
-790.6,-260.5,1664.8,0.289,-0.395,-0.418,0,0,0.86,0,0.92,0.35,0,2.06,2.18,1.81,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_211.jpg
-790.6,-260.5,1664.8,0.289,-0.395,-0.418,0,0,0.86,0,0.92,0.35,0,2.06,2.18,1.81,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_212.jpg
-790.6,-260.5,1664.8,0.289,-0.395,-0.418,0,0,0.86,0,0.92,0.35,0,2.06,2.18,1.81,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_213.jpg
-16448217,-24643264,38520236,-0.57,0.273,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_214.jpg
-27943406,-20957554,43661572,-0.465,0.415,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_215.jpg
113,-102.6,766,0.022,0.21,0.126,0,0,2.42,0,0.07,0,0,0.77,0,1.19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_216.jpg
20.4,12.8,299.8,0.117,-0.161,0.134,0,0,1.09,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_217.jpg
-18.2,-7.5,475,0.136,0.485,-0.049,0,0,0.82,0,0,0,0,0.52,0,0.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_218.jpg
-191.8,-176,957.9,0.446,-0.168,0.03,0,0,0.21,0,0,1.28,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_219.jpg
-101.9,-153.8,528.4,0.605,-0.772,0.185,0,0,1.44,0,0.55,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_220.jpg
-101.9,-153.8,528.4,0.605,-0.772,0.185,0,0,1.44,0,0.55,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_221.jpg
-101.9,-153.8,528.4,0.605,-0.772,0.185,0,0,1.44,0,0.55,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_222.jpg
32.2,-231.6,854.7,0.243,-0.05,0.012,0,0,0.12,0,0.98,1.9,0,1.28,0,1.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_223.jpg
-464.3,-17.7,730.7,0.174,0.029,0.021,0,0,1.21,0,0.52,0.89,0,2.28,0.27,0.81,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_224.jpg
-44.3,-28.6,428.9,-0.033,0.294,-0.146,0,0,0.81,0,0.63,0.84,0,1.22,0.55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_225.jpg
318.6,45.9,1161.6,-0.018,-0.272,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_226.jpg
318.6,45.9,1161.6,-0.018,-0.272,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_227.jpg
-324.5,-106.9,966.2,0.547,-0.941,0.32,0,0,2.1,0,1.4,0.95,0,2.31,1.51,1.66,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_228.jpg
-324.5,-106.9,966.2,0.547,-0.941,0.32,0,0,2.1,0,1.4,0.95,0,2.31,1.51,1.66,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_229.jpg
-228.4,-261.8,1035.5,0.332,-0.599,0.106,0,0,0.34,0,0,0,0,0.24,0,0.46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_230.jpg
-228.4,-261.8,1035.5,0.332,-0.599,0.106,0,0,0.34,0,0,0,0,0.24,0,0.46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_231.jpg
-17.9,-9.5,601.4,0.175,0.06,-0.311,0,0,0.16,0,0.32,0.91,0,0.47,1.91,0.11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_232.jpg
-98.4,-88.7,626.5,0.003,-0.24,-0.025,0,0,0.88,0,1.21,1.16,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_233.jpg
-19043082,-11769249,27137044,-0.32,0.434,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_234.jpg
3.1,12.4,301.3,0.037,0.429,-0.109,0,0,0,0,1.4,2.31,0,2.07,1.43,0.95,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_235.jpg
-87.1,-55.2,420.9,0,-0.676,-0.059,0,0,0.16,0,0.45,1.15,0,2,0.02,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_236.jpg
-23.7,6.3,614,0.212,-0.683,-0.096,0,0,0.27,0,0,0.79,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_237.jpg
-26894378,-25870080,47959232,-0.547,0.371,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_238.jpg
-2.1,17.6,259.9,-0.494,0.05,-0.004,0,0,0,0,0.71,1.39,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_239.jpg
-19.4,-8.4,168.5,0.083,-0.086,0.01,0,0,0,0,0.15,0,0,0,1.33,2.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_240.jpg
-18.6,43.7,430.6,-0.163,-0.151,-0.014,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_241.jpg
-83.1,5.2,571.1,-0.119,0.019,-0.111,0,0,1.88,0,2.14,3.76,0,2.89,1.52,0.89,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_242.jpg
-16.7,-36.4,733.2,0.229,0.446,-0.318,0,0,0,0,1.19,0.09,0,3.45,2.67,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_243.jpg
-16.7,-36.4,733.2,0.229,0.446,-0.318,0,0,0,0,1.19,0.09,0,3.45,2.67,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_244.jpg
-36.5,-91.7,638.7,0.156,-0.047,-0.043,0,0,0,0,2.62,2.55,0,2.19,2.73,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_245.jpg
-36.5,-91.7,638.7,0.156,-0.047,-0.043,0,0,0,0,2.62,2.55,0,2.19,2.73,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_246.jpg
-108.4,-143.9,1207.5,0.277,0.267,-0.125,0,0,0.1,0,0.67,0.59,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_247.jpg
-108.4,-143.9,1207.5,0.277,0.267,-0.125,0,0,0.1,0,0.67,0.59,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_248.jpg
-108.4,-143.9,1207.5,0.277,0.267,-0.125,0,0,0.1,0,0.67,0.59,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_249.jpg
-121.1,-196.7,994.8,0.236,-0.568,-0.077,0,0,0,0,2.09,1.65,0,2.45,0.82,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_250.jpg
113.3,-9.4,369.5,0.071,0.34,-0.28,0,0,0,0,1.23,1.49,0,1.12,1.87,0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_251.jpg
113.3,-9.4,369.5,0.071,0.34,-0.28,0,0,0,0,1.23,1.49,0,1.12,1.87,0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_252.jpg
0.3,25.6,266.2,0.162,0.086,-0.074,0,0,3.31,0,2.27,3.46,0,2.61,0,0.22,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_253.jpg
87.6,-64.9,521.7,-0.104,0.493,0.221,0,0,1.42,0,0.24,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_254.jpg
-15,6.2,176.1,0.188,0.192,-0.163,0,0,0.62,0,1.14,1.7,0,1.84,0.36,0.6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_255.jpg
30.8,6.7,244.9,0.151,-0.315,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_256.jpg
-2,-26.6,232,-0.195,0.04,-0.044,0,0,2.27,0,0,1.05,0,1.11,0,0.46,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_257.jpg
9.5,-10.1,230.1,-0.081,0.044,-0.078,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_258.jpg
-1,24.8,381.3,0.085,-0.012,0.056,0,0,0,0,0,0,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_259.jpg
-1,1.9,369,-0.013,0.182,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_260.jpg
2.6,33.2,212,-0.477,0.035,0.077,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_261.jpg
-15938855,-14453030,27507470,-0.292,0.434,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_262.jpg
118.9,-285.5,850.9,0.283,0.24,-0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_263.jpg
